,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
85730,1555286400000,19:54:00,1555286400000,20:04:00,Ida,270,1503,00:10:00,1,5.04,600.0
85733,1555286400000,21:55:00,1555286400000,22:06:00,Ida,270,11569,00:11:00,1,5.04,660.0
85734,1555286400000,22:45:00,1555286400000,22:56:00,Ida,270,11665,00:11:00,2,5.04,660.0
85736,1555286400000,23:44:00,1555286400000,23:54:00,Ida,270,1545,00:10:00,1,5.04,600.0
85738,1555200000000,05:35:00,1555200000000,05:42:00,Ida,270,11663,00:07:00,12,5.04,420.0
85739,1555200000000,06:30:00,1555200000000,06:39:00,Ida,270,11643,00:09:00,4,5.04,540.0
85740,1555200000000,09:08:00,1555200000000,09:21:00,Ida,270,11667,00:13:00,17,5.04,780.0
85741,1555200000000,10:47:00,1555200000000,11:00:00,Ida,270,11635,00:13:00,9,5.04,780.0
85742,1555200000000,12:11:00,1555200000000,12:24:00,Ida,270,11637,00:13:00,12,5.04,780.0
85743,1555200000000,15:56:00,1555200000000,16:07:00,Ida,270,11643,00:11:00,7,5.04,660.0
85745,1555200000000,19:04:00,1555200000000,19:20:00,Ida,270,11603,00:16:00,12,5.04,960.0
85746,1555200000000,20:41:00,1555200000000,20:52:00,Ida,270,11671,00:11:00,3,5.04,660.0
85748,1555200000000,07:48:00,1555200000000,07:59:00,Ida,270,11643,00:11:00,12,5.04,660.0
85749,1555200000000,13:53:00,1555200000000,14:08:00,Ida,270,11641,00:15:00,27,5.04,900.0
85750,1555200000000,23:07:00,1555200000000,23:17:00,Ida,270,11661,00:10:00,1,5.04,600.0
85751,1555113600000,05:26:00,1555113600000,05:41:00,Ida,270,11653,00:15:00,10,5.04,900.0
85752,1555113600000,06:00:00,1555113600000,06:15:00,Ida,270,11645,00:15:00,18,5.04,900.0
85753,1555113600000,06:36:00,1555113600000,06:53:00,Ida,270,1561,00:17:00,25,5.04,1020.0
85758,1555113600000,11:22:00,1555113600000,11:34:00,Ida,270,11657,00:12:00,14,5.04,720.0
85760,1555113600000,13:19:00,1555113600000,13:33:00,Ida,270,11663,00:14:00,21,5.04,840.0
85763,1555113600000,15:48:00,1555113600000,15:59:00,Ida,270,11643,00:11:00,5,5.04,660.0
85765,1555113600000,18:34:00,1555113600000,18:46:00,Ida,270,11665,00:12:00,15,5.04,720.0
85767,1555113600000,22:55:00,1555113600000,23:07:00,Ida,270,11647,00:12:00,4,5.04,720.0
85769,1555027200000,05:59:00,1555027200000,06:16:00,Ida,270,1461,00:17:00,72,5.04,1020.0
85771,1555027200000,06:46:00,1555027200000,07:02:00,Ida,270,1491,00:16:00,56,5.04,960.0
85772,1555027200000,07:02:00,1555027200000,07:21:00,Ida,270,11639,00:19:00,54,5.04,1140.0
85773,1555027200000,07:24:00,1555027200000,07:42:00,Ida,270,1501,00:18:00,56,5.04,1080.0
85774,1555027200000,07:56:00,1555027200000,08:14:00,Ida,270,1529,00:18:00,59,5.04,1080.0
85776,1555027200000,08:33:00,1555027200000,08:50:00,Ida,270,1529,00:17:00,43,5.04,1020.0
85781,1555027200000,11:52:00,1555027200000,12:10:00,Ida,270,11573,00:18:00,75,5.04,1080.0
85785,1555027200000,13:06:00,1555027200000,13:20:00,Ida,270,11603,00:14:00,26,5.04,840.0
85786,1555027200000,13:55:00,1555027200000,14:10:00,Ida,270,11639,00:15:00,25,5.04,900.0
85787,1555027200000,14:55:00,1555027200000,15:08:00,Ida,270,1493,00:13:00,23,5.04,780.0
85789,1555027200000,16:58:00,1555027200000,17:17:00,Ida,270,11573,00:19:00,81,5.04,1140.0
85790,1555027200000,17:25:00,1555027200000,17:39:00,Ida,270,1517,00:14:00,14,5.04,840.0
85791,1555027200000,17:53:00,1555027200000,18:06:00,Ida,270,11599,00:13:00,22,5.04,780.0
85793,1555027200000,18:34:00,1555027200000,18:47:00,Ida,270,11571,00:13:00,15,5.04,780.0
85794,1555027200000,19:00:00,1555027200000,19:11:00,Ida,270,1491,00:11:00,6,5.04,660.0
85795,1555027200000,19:31:00,1555027200000,19:42:00,Ida,270,1491,00:11:00,3,5.04,660.0
85796,1555027200000,19:54:00,1555027200000,20:04:00,Ida,270,1493,00:10:00,3,5.04,600.0
85797,1555027200000,20:26:00,1555027200000,20:36:00,Ida,270,1493,00:10:00,4,5.04,600.0
85798,1555027200000,20:57:00,1555027200000,21:08:00,Ida,270,11627,00:11:00,8,5.04,660.0
85800,1555027200000,22:47:00,1555027200000,22:58:00,Ida,270,1517,00:11:00,1,5.04,660.0
85801,1555027200000,23:13:00,1555027200000,23:24:00,Ida,270,1545,00:11:00,1,5.04,660.0
85802,1555027200000,23:43:00,1555027200000,23:53:00,Ida,270,1545,00:10:00,1,5.04,600.0
85803,1554940800000,05:30:00,1554940800000,05:43:00,Ida,270,1559,00:13:00,42,5.04,780.0
85804,1554940800000,05:59:00,1554940800000,06:16:00,Ida,270,1461,00:17:00,67,5.04,1020.0
85806,1554940800000,06:47:00,1554940800000,07:03:00,Ida,270,1491,00:16:00,59,5.04,960.0
85807,1554940800000,07:01:00,1554940800000,07:18:00,Ida,270,11639,00:17:00,49,5.04,1020.0
85809,1554940800000,07:55:00,1554940800000,08:15:00,Ida,270,1467,00:20:00,46,5.04,1200.0
85810,1554940800000,08:00:00,1554940800000,08:15:00,Ida,270,1501,00:15:00,2,5.04,900.0
85812,1554940800000,09:26:00,1554940800000,09:39:00,Ida,270,1425,00:13:00,23,5.04,780.0
85814,1554940800000,11:39:00,1554940800000,11:55:00,Ida,270,1467,00:16:00,31,5.04,960.0
85815,1554940800000,11:52:00,1554940800000,12:03:00,Ida,270,11573,00:11:00,7,5.04,660.0
85816,1554940800000,11:59:00,1554940800000,12:17:00,Ida,270,1461,00:18:00,75,5.04,1080.0
85817,1554940800000,12:16:00,1554940800000,12:35:00,Ida,270,1467,00:19:00,54,5.04,1140.0
85818,1554940800000,12:46:00,1554940800000,12:58:00,Ida,270,11627,00:12:00,26,5.04,720.0
85819,1554940800000,13:08:00,1554940800000,13:24:00,Ida,270,1467,00:16:00,42,5.04,960.0
85820,1554940800000,13:57:00,1554940800000,14:11:00,Ida,270,11639,00:14:00,19,5.04,840.0
85821,1554940800000,14:57:00,1554940800000,15:13:00,Ida,270,1463,00:16:00,30,5.04,960.0
85826,1554940800000,18:07:00,1554940800000,18:23:00,Ida,270,1465,00:16:00,17,5.04,960.0
85834,1554940800000,22:45:00,1554940800000,22:55:00,Ida,270,1529,00:10:00,0,5.04,600.0
85838,1554854400000,06:00:00,1554854400000,06:17:00,Ida,270,1461,00:17:00,76,5.04,1020.0
85839,1554854400000,06:31:00,1554854400000,06:48:00,Ida,270,11639,00:17:00,59,5.04,1020.0
85840,1554854400000,06:47:00,1554854400000,07:03:00,Ida,270,1491,00:16:00,54,5.04,960.0
85843,1554854400000,07:56:00,1554854400000,08:13:00,Ida,270,1529,00:17:00,45,5.04,1020.0
85845,1554854400000,08:33:00,1554854400000,08:51:00,Ida,270,1529,00:18:00,46,5.04,1080.0
85846,1554854400000,09:26:00,1554854400000,09:41:00,Ida,270,1493,00:15:00,33,5.04,900.0
85847,1554854400000,10:55:00,1554854400000,11:09:00,Ida,270,1493,00:14:00,30,5.04,840.0
85848,1554854400000,11:40:00,1554854400000,11:56:00,Ida,270,1529,00:16:00,33,5.04,960.0
85852,1554854400000,12:47:00,1554854400000,13:00:00,Ida,270,1493,00:13:00,28,5.04,780.0
85853,1554854400000,13:08:00,1554854400000,13:24:00,Ida,270,1529,00:16:00,46,5.04,960.0
85855,1554854400000,14:57:00,1554854400000,15:12:00,Ida,270,1493,00:15:00,28,5.04,900.0
85856,1554854400000,16:08:00,1554854400000,16:25:00,Ida,270,11623,00:17:00,45,5.04,1020.0
85857,1554854400000,16:58:00,1554854400000,17:17:00,Ida,270,11573,00:19:00,81,5.04,1140.0
85858,1554854400000,17:25:00,1554854400000,17:42:00,Ida,270,1529,00:17:00,24,5.04,1020.0
85859,1554854400000,17:54:00,1554854400000,18:13:00,Ida,270,11599,00:19:00,35,5.04,1140.0
85860,1554854400000,18:07:00,1554854400000,18:20:00,Ida,270,1565,00:13:00,12,5.04,780.0
85861,1554854400000,18:32:00,1554854400000,18:46:00,Ida,270,11599,00:14:00,16,5.04,840.0
85862,1554854400000,18:59:00,1554854400000,19:10:00,Ida,270,1477,00:11:00,4,5.04,660.0
85863,1554854400000,19:30:00,1554854400000,19:40:00,Ida,270,1477,00:10:00,3,5.04,600.0
85864,1554854400000,19:54:00,1554854400000,20:06:00,Ida,270,1493,00:12:00,8,5.04,720.0
85865,1554854400000,20:27:00,1554854400000,20:38:00,Ida,270,1493,00:11:00,0,5.04,660.0
85867,1554854400000,21:56:00,1554854400000,22:09:00,Ida,270,11569,00:13:00,3,5.04,780.0
85868,1554854400000,22:46:00,1554854400000,22:58:00,Ida,270,1529,00:12:00,1,5.04,720.0
85869,1554854400000,23:16:00,1554854400000,23:27:00,Ida,270,1545,00:11:00,0,5.04,660.0
85870,1554854400000,23:43:00,1554854400000,23:54:00,Ida,270,1545,00:11:00,2,5.04,660.0
85871,1554768000000,05:30:00,1554768000000,05:43:00,Ida,270,1559,00:13:00,40,5.04,780.0
85873,1554768000000,06:30:00,1554768000000,06:49:00,Ida,270,11639,00:19:00,64,5.04,1140.0
85874,1554768000000,06:46:00,1554768000000,07:01:00,Ida,270,1491,00:15:00,43,5.04,900.0
85879,1554768000000,08:01:00,1554768000000,08:13:00,Ida,270,1501,00:12:00,0,5.04,720.0
85881,1554768000000,09:26:00,1554768000000,09:41:00,Ida,270,1493,00:15:00,38,5.04,900.0
85882,1554768000000,10:55:00,1554768000000,11:09:00,Ida,270,1493,00:14:00,35,5.04,840.0
85883,1554768000000,11:40:00,1554768000000,11:57:00,Ida,270,1467,00:17:00,24,5.04,1020.0
85886,1554768000000,12:18:00,1554768000000,12:36:00,Ida,270,1467,00:18:00,43,5.04,1080.0
85887,1554768000000,12:46:00,1554768000000,13:01:00,Ida,270,1493,00:15:00,29,5.04,900.0
85889,1554768000000,13:56:00,1554768000000,14:10:00,Ida,270,11639,00:14:00,17,5.04,840.0
85890,1554768000000,14:55:00,1554768000000,15:08:00,Ida,270,1493,00:13:00,18,5.04,780.0
85898,1554768000000,19:33:00,1554768000000,19:44:00,Ida,270,1491,00:11:00,4,5.04,660.0
85901,1554768000000,21:01:00,1554768000000,21:15:00,Ida,270,1467,00:14:00,7,5.04,840.0
85903,1554768000000,22:46:00,1554768000000,23:01:00,Ida,270,1463,00:15:00,1,5.04,900.0
85904,1554768000000,23:13:00,1554768000000,23:23:00,Ida,270,11623,00:10:00,0,5.04,600.0
85907,1554681600000,05:29:00,1554681600000,05:44:00,Ida,270,1559,00:15:00,42,5.04,900.0
85908,1554681600000,05:59:00,1554681600000,06:16:00,Ida,270,1461,00:17:00,68,5.04,1020.0
85910,1554681600000,06:46:00,1554681600000,07:02:00,Ida,270,1491,00:16:00,53,5.04,960.0
85914,1554681600000,08:00:00,1554681600000,08:13:00,Ida,270,1501,00:13:00,9,5.04,780.0
85915,1554681600000,08:32:00,1554681600000,08:48:00,Ida,270,1467,00:16:00,42,5.04,960.0
85916,1554681600000,09:27:00,1554681600000,09:40:00,Ida,270,1493,00:13:00,18,5.04,780.0
85917,1554681600000,10:56:00,1554681600000,11:09:00,Ida,270,1493,00:13:00,24,5.04,780.0
85918,1554681600000,11:39:00,1554681600000,11:56:00,Ida,270,1467,00:17:00,34,5.04,1020.0
85920,1554681600000,12:08:00,1554681600000,12:23:00,Ida,270,11571,00:15:00,14,5.04,900.0
85921,1554681600000,12:17:00,1554681600000,12:34:00,Ida,270,1467,00:17:00,27,5.04,1020.0
85923,1554681600000,13:06:00,1554681600000,13:23:00,Ida,270,1467,00:17:00,32,5.04,1020.0
85924,1554681600000,13:54:00,1554681600000,14:08:00,Ida,270,11639,00:14:00,22,5.04,840.0
85927,1554681600000,16:58:00,1554681600000,17:15:00,Ida,270,1539,00:17:00,70,5.04,1020.0
85930,1554681600000,18:05:00,1554681600000,18:19:00,Ida,270,11677,00:14:00,18,5.04,840.0
85931,1554681600000,18:35:00,1554681600000,18:47:00,Ida,270,11573,00:12:00,13,5.04,720.0
85932,1554681600000,18:59:00,1554681600000,19:09:00,Ida,270,1565,00:10:00,4,5.04,600.0
85933,1554681600000,19:30:00,1554681600000,19:40:00,Ida,270,1565,00:10:00,1,5.04,600.0
85934,1554681600000,19:55:00,1554681600000,20:06:00,Ida,270,1493,00:11:00,4,5.04,660.0
85936,1554681600000,20:58:00,1554681600000,21:08:00,Ida,270,11627,00:10:00,1,5.04,600.0
85937,1554681600000,21:57:00,1554681600000,22:08:00,Ida,270,11569,00:11:00,1,5.04,660.0
85938,1554681600000,22:47:00,1554681600000,22:58:00,Ida,270,1431,00:11:00,0,5.04,660.0
85939,1554681600000,23:15:00,1554681600000,23:25:00,Ida,270,1519,00:10:00,0,5.04,600.0
85940,1554681600000,23:42:00,1554681600000,23:52:00,Ida,270,1519,00:10:00,0,5.04,600.0
85942,1554595200000,05:31:00,1554595200000,05:41:00,Ida,270,11643,00:10:00,6,5.04,600.0
85943,1554595200000,06:30:00,1554595200000,06:45:00,Ida,270,11663,00:15:00,6,5.04,900.0
85945,1554595200000,09:09:00,1554595200000,09:22:00,Ida,270,11667,00:13:00,8,5.04,780.0
85946,1554595200000,10:49:00,1554595200000,10:59:00,Ida,270,11635,00:10:00,4,5.04,600.0
85947,1554595200000,12:09:00,1554595200000,12:20:00,Ida,270,11637,00:11:00,10,5.04,660.0
85950,1554595200000,17:32:00,1554595200000,17:47:00,Ida,270,11635,00:15:00,12,5.04,900.0
85952,1554595200000,20:42:00,1554595200000,20:53:00,Ida,270,11671,00:11:00,4,5.04,660.0
85955,1554508800000,05:27:00,1554508800000,05:40:00,Ida,270,11671,00:13:00,16,5.04,780.0
85957,1554508800000,06:36:00,1554508800000,06:49:00,Ida,270,1565,00:13:00,23,5.04,780.0
85959,1554508800000,08:02:00,1554508800000,08:15:00,Ida,270,11645,00:13:00,30,5.04,780.0
85963,1554508800000,12:34:00,1554508800000,12:47:00,Ida,270,1533,00:13:00,20,5.04,780.0
85965,1554508800000,15:02:00,1554508800000,15:15:00,Ida,270,11617,00:13:00,10,5.04,780.0
85967,1554508800000,16:49:00,1554508800000,17:02:00,Ida,270,1539,00:13:00,11,5.04,780.0
85970,1554508800000,23:00:00,1554508800000,23:12:00,Ida,270,11647,00:12:00,1,5.04,720.0
85974,1554422400000,06:47:00,1554422400000,07:03:00,Ida,270,1491,00:16:00,48,5.04,960.0
85975,1554422400000,07:00:00,1554422400000,07:17:00,Ida,270,11639,00:17:00,42,5.04,1020.0
85978,1554422400000,08:01:00,1554422400000,08:13:00,Ida,270,1501,00:12:00,11,5.04,720.0
85980,1554422400000,09:26:00,1554422400000,09:40:00,Ida,270,11601,00:14:00,25,5.04,840.0
85981,1554422400000,10:53:00,1554422400000,11:08:00,Ida,270,1427,00:15:00,23,5.04,900.0
85984,1554422400000,11:58:00,1554422400000,12:11:00,Ida,270,1461,00:13:00,18,5.04,780.0
85985,1554422400000,12:17:00,1554422400000,12:33:00,Ida,270,1529,00:16:00,42,5.04,960.0
85987,1554422400000,13:06:00,1554422400000,13:24:00,Ida,270,1529,00:18:00,44,5.04,1080.0
85988,1554422400000,13:56:00,1554422400000,14:11:00,Ida,270,11639,00:15:00,34,5.04,900.0
85989,1554422400000,14:55:00,1554422400000,15:08:00,Ida,270,1431,00:13:00,23,5.04,780.0
85990,1554422400000,16:08:00,1554422400000,16:22:00,Ida,270,11623,00:14:00,30,5.04,840.0
85991,1554422400000,16:57:00,1554422400000,17:13:00,Ida,270,11573,00:16:00,72,5.04,960.0
85992,1554422400000,17:24:00,1554422400000,17:39:00,Ida,270,1529,00:15:00,15,5.04,900.0
85993,1554422400000,17:54:00,1554422400000,18:07:00,Ida,270,11599,00:13:00,25,5.04,780.0
85994,1554422400000,18:03:00,1554422400000,18:20:00,Ida,270,1503,00:17:00,14,5.04,1020.0
85995,1554422400000,18:34:00,1554422400000,18:48:00,Ida,270,1493,00:14:00,23,5.04,840.0
85998,1554422400000,19:52:00,1554422400000,20:02:00,Ida,270,1431,00:10:00,1,5.04,600.0
85999,1554422400000,20:26:00,1554422400000,20:36:00,Ida,270,1431,00:10:00,1,5.04,600.0
86000,1554422400000,20:58:00,1554422400000,21:08:00,Ida,270,1465,00:10:00,1,5.04,600.0
86001,1554422400000,22:00:00,1554422400000,22:14:00,Ida,270,11655,00:14:00,1,5.04,840.0
86002,1554422400000,22:45:00,1554422400000,22:57:00,Ida,270,1529,00:12:00,2,5.04,720.0
86003,1554422400000,23:12:00,1554422400000,23:23:00,Ida,270,1545,00:11:00,0,5.04,660.0
86004,1554422400000,23:45:00,1554422400000,23:55:00,Ida,270,1545,00:10:00,1,5.04,600.0
86006,1554336000000,05:30:00,1554336000000,05:43:00,Ida,270,1559,00:13:00,48,5.04,780.0
86007,1554336000000,05:59:00,1554336000000,06:16:00,Ida,270,1461,00:17:00,74,5.04,1020.0
86008,1554336000000,06:29:00,1554336000000,06:46:00,Ida,270,11639,00:17:00,62,5.04,1020.0
86010,1554336000000,07:05:00,1554336000000,07:21:00,Ida,270,11639,00:16:00,51,5.04,960.0
86011,1554336000000,07:25:00,1554336000000,07:45:00,Ida,270,1479,00:20:00,67,5.04,1200.0
86019,1554336000000,12:00:00,1554336000000,12:13:00,Ida,270,1461,00:13:00,16,5.04,780.0
86020,1554336000000,12:17:00,1554336000000,12:33:00,Ida,270,1529,00:16:00,41,5.04,960.0
86023,1554336000000,13:54:00,1554336000000,14:08:00,Ida,270,11639,00:14:00,20,5.04,840.0
86025,1554336000000,16:08:00,1554336000000,16:23:00,Ida,270,11623,00:15:00,32,5.04,900.0
86026,1554336000000,16:58:00,1554336000000,17:16:00,Ida,270,11573,00:18:00,78,5.04,1080.0
86027,1554336000000,17:25:00,1554336000000,17:41:00,Ida,270,1535,00:16:00,19,5.04,960.0
86028,1554336000000,17:53:00,1554336000000,18:07:00,Ida,270,11599,00:14:00,22,5.04,840.0
86029,1554336000000,18:05:00,1554336000000,18:19:00,Ida,270,1503,00:14:00,18,5.04,840.0
86035,1554336000000,20:58:00,1554336000000,21:08:00,Ida,270,11627,00:10:00,3,5.04,600.0
86036,1554336000000,21:54:00,1554336000000,22:06:00,Ida,270,11575,00:12:00,2,5.04,720.0
86037,1554336000000,22:44:00,1554336000000,22:56:00,Ida,270,1529,00:12:00,3,5.04,720.0
86038,1554336000000,23:12:00,1554336000000,23:22:00,Ida,270,1545,00:10:00,0,5.04,600.0
86041,1554249600000,05:32:00,1554249600000,05:45:00,Ida,270,1469,00:13:00,43,5.04,780.0
86042,1554249600000,05:59:00,1554249600000,06:19:00,Ida,270,1461,00:20:00,72,5.04,1200.0
86043,1554249600000,06:30:00,1554249600000,06:48:00,Ida,270,11639,00:18:00,70,5.04,1080.0
86047,1554249600000,07:54:00,1554249600000,08:15:00,Ida,270,1529,00:21:00,41,5.04,1260.0
86048,1554249600000,08:02:00,1554249600000,08:17:00,Ida,270,1501,00:15:00,4,5.04,900.0
86049,1554249600000,08:33:00,1554249600000,08:50:00,Ida,270,1529,00:17:00,44,5.04,1020.0
86052,1554249600000,11:39:00,1554249600000,11:57:00,Ida,270,1529,00:18:00,35,5.04,1080.0
86053,1554249600000,11:51:00,1554249600000,12:03:00,Ida,270,11573,00:12:00,10,5.04,720.0
86055,1554249600000,12:16:00,1554249600000,12:33:00,Ida,270,1529,00:17:00,42,5.04,1020.0
86056,1554249600000,12:46:00,1554249600000,13:02:00,Ida,270,1493,00:16:00,44,5.04,960.0
86057,1554249600000,13:07:00,1554249600000,13:21:00,Ida,270,1529,00:14:00,23,5.04,840.0
86059,1554249600000,14:55:00,1554249600000,15:10:00,Ida,270,1493,00:15:00,23,5.04,900.0
86060,1554249600000,16:08:00,1554249600000,16:23:00,Ida,270,11623,00:15:00,21,5.04,900.0
86063,1554249600000,17:54:00,1554249600000,18:09:00,Ida,270,11599,00:15:00,37,5.04,900.0
86064,1554249600000,18:06:00,1554249600000,18:19:00,Ida,270,1527,00:13:00,5,5.04,780.0
86065,1554249600000,18:34:00,1554249600000,18:48:00,Ida,270,11571,00:14:00,15,5.04,840.0
86066,1554249600000,18:59:00,1554249600000,19:10:00,Ida,270,1491,00:11:00,8,5.04,660.0
86067,1554249600000,19:34:00,1554249600000,19:45:00,Ida,270,1491,00:11:00,3,5.04,660.0
86068,1554249600000,19:56:00,1554249600000,20:08:00,Ida,270,1493,00:12:00,2,5.04,720.0
86071,1554249600000,21:55:00,1554249600000,22:04:00,Ida,270,11569,00:09:00,5,5.04,540.0
86072,1554249600000,22:46:00,1554249600000,22:57:00,Ida,270,1529,00:11:00,1,5.04,660.0
86073,1554249600000,23:13:00,1554249600000,23:22:00,Ida,270,1545,00:09:00,1,5.04,540.0
86075,1554163200000,05:30:00,1554163200000,05:43:00,Ida,270,1559,00:13:00,45,5.04,780.0
86076,1554163200000,05:59:00,1554163200000,06:18:00,Ida,270,1461,00:19:00,81,5.04,1140.0
86077,1554163200000,06:31:00,1554163200000,06:50:00,Ida,270,11639,00:19:00,61,5.04,1140.0
86078,1554163200000,06:46:00,1554163200000,07:01:00,Ida,270,1491,00:15:00,46,5.04,900.0
86079,1554163200000,07:02:00,1554163200000,07:18:00,Ida,270,11639,00:16:00,46,5.04,960.0
86081,1554163200000,07:55:00,1554163200000,08:12:00,Ida,270,1529,00:17:00,44,5.04,1020.0
86091,1554163200000,13:05:00,1554163200000,13:21:00,Ida,270,1529,00:16:00,35,5.04,960.0
86094,1554163200000,16:09:00,1554163200000,16:22:00,Ida,270,11623,00:13:00,23,5.04,780.0
86095,1554163200000,16:59:00,1554163200000,17:18:00,Ida,270,11573,00:19:00,85,5.04,1140.0
86096,1554163200000,17:21:00,1554163200000,17:34:00,Ida,270,1419,00:13:00,7,5.04,780.0
86097,1554163200000,17:53:00,1554163200000,18:08:00,Ida,270,11599,00:15:00,28,5.04,900.0
86098,1554163200000,18:03:00,1554163200000,18:17:00,Ida,270,1527,00:14:00,14,5.04,840.0
86100,1554163200000,18:58:00,1554163200000,19:09:00,Ida,270,1491,00:11:00,7,5.04,660.0
86103,1554163200000,20:25:00,1554163200000,20:36:00,Ida,270,1493,00:11:00,4,5.04,660.0
86104,1554163200000,20:58:00,1554163200000,21:08:00,Ida,270,11641,00:10:00,2,5.04,600.0
86106,1554163200000,22:44:00,1554163200000,22:55:00,Ida,270,1529,00:11:00,2,5.04,660.0
86108,1554163200000,23:43:00,1554163200000,23:53:00,Ida,270,1545,00:10:00,2,5.04,600.0
86110,1554076800000,05:58:00,1554076800000,06:14:00,Ida,270,1461,00:16:00,54,5.04,960.0
86111,1554076800000,06:30:00,1554076800000,06:48:00,Ida,270,11639,00:18:00,48,5.04,1080.0
86113,1554076800000,07:02:00,1554076800000,07:18:00,Ida,270,11639,00:16:00,42,5.04,960.0
86114,1554076800000,07:26:00,1554076800000,07:43:00,Ida,270,1501,00:17:00,58,5.04,1020.0
86115,1554076800000,07:54:00,1554076800000,08:10:00,Ida,270,1529,00:16:00,41,5.04,960.0
86116,1554076800000,08:01:00,1554076800000,08:13:00,Ida,270,1501,00:12:00,10,5.04,720.0
86117,1554076800000,08:33:00,1554076800000,08:54:00,Ida,270,1529,00:21:00,33,5.04,1260.0
86119,1554076800000,10:53:00,1554076800000,11:06:00,Ida,270,1493,00:13:00,22,5.04,780.0
86120,1554076800000,11:38:00,1554076800000,11:56:00,Ida,270,1529,00:18:00,34,5.04,1080.0
86122,1554076800000,11:59:00,1554076800000,12:13:00,Ida,270,1461,00:14:00,13,5.04,840.0
86123,1554076800000,12:17:00,1554076800000,12:32:00,Ida,270,1529,00:15:00,36,5.04,900.0
86124,1554076800000,12:48:00,1554076800000,13:04:00,Ida,270,1529,00:16:00,30,5.04,960.0
86126,1554076800000,13:55:00,1554076800000,14:11:00,Ida,270,11639,00:16:00,36,5.04,960.0
86130,1554076800000,17:23:00,1554076800000,17:37:00,Ida,270,1529,00:14:00,7,5.04,840.0
86132,1554076800000,18:03:00,1554076800000,18:17:00,Ida,270,1527,00:14:00,20,5.04,840.0
86135,1554076800000,19:33:00,1554076800000,19:44:00,Ida,270,1491,00:11:00,4,5.04,660.0
86136,1554076800000,19:55:00,1554076800000,20:06:00,Ida,270,1419,00:11:00,4,5.04,660.0
86138,1554076800000,20:58:00,1554076800000,21:09:00,Ida,270,11685,00:11:00,7,5.04,660.0
86139,1554076800000,21:54:00,1554076800000,22:04:00,Ida,270,1459,00:10:00,1,5.04,600.0
86140,1554076800000,22:45:00,1554076800000,22:57:00,Ida,270,1529,00:12:00,1,5.04,720.0
86142,1554076800000,23:42:00,1554076800000,23:51:00,Ida,270,1545,00:09:00,2,5.04,540.0
86143,1556582400000,05:47:00,1556582400000,05:59:00,Volta,270,1461,00:12:00,0,5.231,720.0
86145,1556582400000,06:35:00,1556582400000,06:47:00,Volta,270,1491,00:12:00,2,5.231,720.0
86146,1556582400000,06:52:00,1556582400000,07:00:00,Volta,270,11639,00:08:00,0,5.231,480.0
